cue_en,target_en,condition,route_cue_zh,route_target_zh,str_en,"str_zh, alignment weighted",str_zh,rw_en,"rw_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_cue_other_translations,route_target_other_translations,cov_distance,cue_len,target_len,cue_zh,target_zh,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,changed,reason,cue_duplicated,target_duplicated,has_duplicate
sanctuary,protection,M+E+,庇护所,保护,0.01395348459482193,0.015405497513711452,,0.10716257244348526,0.03629496693611145,3.0,1.7100101709365845,0.2932688891887665,0.3445330858230591,0.6585124731063843,0.32459715008735657,"[{'zh': '避难所', 'rcs': 0.2605054676532745, 'w': 0.341487512181269}]","[{'zh': '保险', 'rcs': 0.2453444302082061, 'w': 0.675402843015567}]",1.4865458528113684,9,10,庇护所,保险,0.6466152,0.5822828,0.614449,0.14397646,0.12617084,0.13507366,,,,,
sanctuary,warfare,M+E-,避难所,战争,0.0,0.02713772840797901,,0.014092154800891876,0.11154071241617203,0.0,3.0122876167297363,0.2605054676532745,0.2952758073806762,0.3414875268936157,0.6534831523895264,"[{'zh': '庇护所', 'rcs': 0.2932688891887665, 'w': 0.658512487818731}]","[{'zh': '斗争', 'rcs': 0.2138779163360595, 'w': 0.34651687342254717}]",1.1445823295538888,9,7,庇护所,战争,0.6466152,0.75921524,0.7029152,0.14397646,0.2201114,0.18204394,,,,,
sanctuary,catastrophe,M+E-,避难所,灾难,0.0,0.014464149251580238,,0.018725048750638962,0.07064290344715118,0.0,1.605520486831665,0.2605054676532745,0.4978046119213104,0.3414875268936157,0.3483002781867981,"[{'zh': '庇护所', 'rcs': 0.2932688891887665, 'w': 0.658512487818731}]","[{'zh': '灾祸', 'rcs': 0.4149845838546753, 'w': 0.4073515188373054}, {'zh': '困难', 'rcs': 0.2723447680473327, 'w': 0.2443482099591105}]",1.1985506621905222,9,11,庇护所,灾祸,0.6466152,0.71416664,0.68039095,0.14397646,0.4034795,0.27372798,,,,,
sanctuary,warmth,M+E-,庇护所,温暖,0.0,0.01354154758155346,,0.047743357717990875,0.03048310987651348,0.0,1.5031118392944336,0.2932688891887665,0.4195122420787811,0.6585124731063843,0.4565173387527466,"[{'zh': '避难所', 'rcs': 0.2605054676532745, 'w': 0.341487512181269}]","[{'zh': '暖和', 'rcs': 0.3192578554153442, 'w': 0.3599167864822843}, {'zh': '热情', 'rcs': 0.3916732370853424, 'w': 0.1835658837117745}]",1.4743345911554138,9,6,庇护所,温暖,0.6466152,0.7853689,0.7159921,0.14397646,0.3819236,0.26295003,,,,,
sanctuary,wildlife,M-E+,,,0.01860465109348297,0.0,,0.17330534756183624,0.03904978930950165,4.0,0.0,,,,,,,0.8722668881194362,9,8,庇护所,野生动物,0.6466152,0.7994959,0.72305554,0.14397646,0.17177813,0.1578773,,,,,
sash,waist,M+E+,腰带,腰,0.032258059829473495,0.02222222276031971,,0.14159846305847168,0.2285500019788742,5.0,2.0,0.4860442280769348,0.5037955045700073,1.0,0.5,[],"[{'zh': '腰部', 'rcs': 0.5781868696212769, 'w': 0.5}]",0.9439679547003469,4,5,腰带,腰,0.7366061,0.7317434,0.7341747,0.17168033,0.2082112,0.18994576,,,,,
sash,leash,M+E-,腰带,皮带,0.0,0.045390207320451736,,0.07359921932220459,0.14843398332595825,0.0,4.085118293762207,0.4860442280769348,0.3270991146564483,1.0,0.24030108749866486,[],"[{'zh': '绳索', 'rcs': 0.3544420301914215, 'w': 0.4416197141486552}, {'zh': '链条', 'rcs': 0.2070060521364212, 'w': 0.3180792042206278}]",0.8857216627428247,4,5,腰带,绳索,0.7366061,0.6478634,0.69223475,0.17168033,0.032396313,0.102038324,,,,,
sash,banner,M-E+,,,0.019354838877916336,0.0,,0.11209408938884735,0.024399999529123306,3.0,0.0,,,,,,,1.3189258089371094,4,6,腰带,横幅,0.7366061,0.7230732,0.7298397,0.17168033,0.079283684,0.12548201,,,,,
satisfy,pleased,M+E+,满足,满意,0.023076921701431274,0.03234709054231644,,0.29316410422325134,0.10926362872123718,3.0,3.39644455909729,0.4229162037372589,0.4288966059684753,1.0,0.3396444618701935,[],"[{'zh': '高兴', 'rcs': 0.4655969738960266, 'w': 0.4310909638430159}, {'zh': '愉快', 'rcs': 0.3757968842983246, 'w': 0.2292645858262288}]",0.9310756960052627,7,7,满足,高兴,0.72627026,0.6756024,0.7009363,0.23596859,0.13975993,0.18786426,,,,,
satisfy,psychology,M+E-,满足,心理,0.0,0.014285714365541935,,0.013140191324055195,0.05380000174045563,0.0,1.5,0.4229162037372589,0.3878999650478363,1.0,0.5,[],"[{'zh': '心理学', 'rcs': 0.5428000688552856, 'w': 0.5}]",1.47738571909386,7,10,满足,心理,0.72627026,0.76766455,0.74696743,0.23596859,0.07229169,0.15413013,,,,,
satisfy,quench,M-E+,,,0.03846152871847153,0.0,,0.3233131766319275,0.01205000001937151,5.0,0.0,,,,,,,1.318055704416488,7,6,满足,扑灭,0.72627026,0.5341016,0.63018596,0.23596859,0.022767322,0.12936796,,,,,
scoop,litter,M+E+,捡起,垃圾,0.020833326503634453,0.038529206067323685,,0.15646083652973175,0.09175730496644974,3.0,4.238212585449219,0.3155144453048706,0.3325892984867096,0.42382127046585083,1.0,"[{'zh': '铲子', 'rcs': 0.3201693594455719, 'w': 0.42382127259040975}, {'zh': '勺', 'rcs': 0.2109838426113128, 'w': 0.15235745481918056}]",[],0.6036817745222158,5,6,铲子,垃圾,0.7555373,0.74247587,0.74900657,0.08311735,0.0441999,0.063658625,,,,,
scoop,stoop,M+E-,捡起,弯腰,0.0,0.057793810963630676,,0.050095491111278534,0.16262023150920868,0.0,6.357318878173828,0.3155144453048706,0.3258056342601776,0.42382127046585083,1.0,"[{'zh': '铲子', 'rcs': 0.3201693594455719, 'w': 0.42382127259040975}, {'zh': '勺', 'rcs': 0.2109838426113128, 'w': 0.15235745481918056}]",[],0.6365115094750089,5,5,铲子,弯腰,0.7555373,0.62338376,0.6894605,0.08311735,0.13508925,0.1091033,,,,,
scoop,iron,M+E-,铲子,铁,0.0,0.02937375195324421,,0.03382710739970207,0.129985973238945,0.0,2.9667489528656006,0.3201693594455719,0.37674680352211,0.42382127046585083,1.0,"[{'zh': '捡起', 'rcs': 0.3155144453048706, 'w': 0.42382127259040975}, {'zh': '勺', 'rcs': 0.2109838426113128, 'w': 0.15235745481918056}]",[],0.8899406285058609,5,4,铲子,铁,0.7555373,0.795556,0.77554667,0.08311735,0.75996953,0.42154345,,,,,
scoop,sugar,M-E+,,,0.020833326503634453,0.0,,0.1882948875427246,0.03513478487730026,3.0,0.0,,,,,,,1.2261371626414168,5,5,铲子,糖,0.7555373,0.8346725,0.79510486,0.08311735,0.2812132,0.18216527,,,,,
scope,broad,M+E+,视野,宽广,0.015463918447494507,0.02245480753481388,,0.16964493691921234,0.275438129901886,3.0,3.1436729431152344,0.2264589816331863,0.2925901412963867,0.5239455103874207,1.0,"[{'zh': '范围', 'rcs': 0.2538587152957916, 'w': 0.270830782185754}, {'zh': '能力', 'rcs': 0.2180708199739456, 'w': 0.20522367819207205}]",[],1.3150904635467286,5,5,视野,宽广,0.66496634,0.72209525,0.6935308,0.30688307,0.07773387,0.19230847,,,,,
scope,tiny,M+E-,范围,小,0.0,0.010620815679430962,,0.06317959725856781,0.03769964352250099,0.0,1.0833231210708618,0.2538587152957916,0.2397595345973968,0.27083078026771545,1.0,"[{'zh': '视野', 'rcs': 0.2264589816331863, 'w': 0.523945539622174}, {'zh': '能力', 'rcs': 0.2180708199739456, 'w': 0.20522367819207205}]",[],1.2142230737346495,5,4,视野,小,0.66496634,0.7488599,0.7069131,0.30688307,0.03771031,0.17229669,,,,,
scope,rifle,M-E+,,,0.020618552342057228,0.0,,0.15014827251434326,0.006218277849256992,4.0,0.0,,,,,,,1.1597256702895269,5,5,视野,步枪,0.66496634,0.7530453,0.70900583,0.30688307,0.27141634,0.2891497,,,,,
scream,yell,M+E+,尖叫,呐喊,0.16062171757221222,0.01116118673235178,,0.391147255897522,0.17288082838058472,31.0,1.317020058631897,0.4471179246902466,0.2807372212409973,1.0,0.4390066862106323,[],"[{'zh': '喊叫', 'rcs': 0.4403048455715179, 'w': 0.22782320362578054}, {'zh': '欢呼', 'rcs': 0.3175866305828094, 'w': 0.18876978998664773}, {'zh': '叫嚷', 'rcs': 0.393348753452301, 'w': 0.14440030688877328}]",1.0793620048741162,6,4,尖叫,呐喊,0.7379725,0.75857437,0.74827343,0.41177428,0.42855528,0.42016476,,,,,
scream,loud,M+E+,尖叫,大声,0.14507772028446198,0.04237288236618042,,0.2886229455471039,0.36469998955726624,28.0,5.0,0.4471179246902466,0.3974224627017975,1.0,1.0,[],[],1.1383640900125205,6,4,尖叫,大声,0.7379725,0.7684116,0.75319207,0.41177428,0.093171984,0.25247312,,,,,
scream,lady,M+E-,尖叫,女生,0.0,0.009583807550370693,,0.008791905827820301,0.02121548354625702,0.0,1.1308892965316772,0.4471179246902466,0.2570992112159729,1.0,0.2261778563261032,[],"[{'zh': '女', 'rcs': 0.3753880858421325, 'w': 0.22617785022206596}, {'zh': '淑女', 'rcs': 0.3811275660991668, 'w': 0.22617785022206596}, {'zh': '女子', 'rcs': 0.2242671996355056, 'w': 0.22617785022206596}, {'zh': '女人', 'rcs': 0.3171866238117218, 'w': 0.09528859911173618}]",1.496294889808081,6,4,尖叫,女,0.7379725,0.70106053,0.7195165,0.41177428,0.101873435,0.25682387,,,,,
scream,pain,M-E+,,,0.03108809143304825,0.0,,0.19812658429145813,0.023546157404780388,6.0,0.0,,,,,,,1.4257530964193645,6,4,尖叫,伤痛,0.7379725,0.7658408,0.75190663,0.41177428,0.30135605,0.35656518,,,,,
scream,mouth,M-E+,,,0.015544038265943527,0.0,,0.09774651378393173,0.025714047253131866,3.0,0.0,,,,,,,0.9706734143150462,6,5,尖叫,口,0.7379725,0.7812085,0.7595905,0.41177428,0.26381087,0.33779258,,,,,
screw,nail,M+E+,螺丝,钉,0.1170731708407402,0.02791869454085827,,0.34020906686782837,0.16830186545848846,24.0,2.1776580810546875,0.5131198763847351,0.494232714176178,0.756095826625824,0.4114478826522827,"[{'zh': '螺旋桨', 'rcs': 0.5076266527175903, 'w': 0.24390419018381151}]","[{'zh': '指甲', 'rcs': 0.4805534183979034, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]",0.6248888168730217,5,4,螺丝,钉,0.7446698,0.7656059,0.75513786,0.43415058,0.11914565,0.2766481,,,,,
screw,twist,M+E+,螺丝,拧,0.0439024418592453,0.038774143904447556,,0.21635085344314575,0.23764091730117798,9.0,3.024383306503296,0.5131198763847351,0.2425645291805267,0.756095826625824,1.0,"[{'zh': '螺旋桨', 'rcs': 0.5076266527175903, 'w': 0.24390419018381151}]",[],1.0355213593950436,5,5,螺丝,拧,0.7446698,0.68939376,0.7170318,0.43415058,0.10314945,0.26865003,,,,,
screw,ship,M+E-,螺旋桨,船,0.0,0.023742886260151863,,0.024078167974948883,0.09058601409196854,0.0,2.682945966720581,0.5076266527175903,0.5217533111572266,0.24390418827533722,1.0,"[{'zh': '螺丝', 'rcs': 0.5131198763847351, 'w': 0.7560958098161884}]",[],0.7166113848304259,5,4,螺丝,船,0.7446698,0.8279798,0.7863248,0.43415058,0.54570097,0.48992577,,,,,
screw,touch,M+E-,螺丝,吃,0.0,0.008897967636585236,,0.03334694355726242,0.025078030303120613,0.0,0.69404137134552,0.5131198763847351,0.2017240822315216,0.756095826625824,0.30597594380378723,"[{'zh': '螺旋桨', 'rcs': 0.5076266527175903, 'w': 0.24390419018381151}]","[{'zh': '触摸', 'rcs': 0.3498248159885406, 'w': 0.6222482817801144}, {'zh': '打', 'rcs': 0.2069639414548874, 'w': 0.07177576707765093}]",1.15780336011667,5,5,螺丝,触摸,0.7446698,0.5634652,0.6540675,0.43415058,0.24174066,0.3379456,,,,,
screw,boat,M+E-,螺旋桨,船,0.0,0.00796049740165472,,0.0301198847591877,0.05064884200692177,0.0,0.8995361328125,0.5076266527175903,0.562246561050415,0.24390418827533722,0.335279256105423,"[{'zh': '螺丝', 'rcs': 0.5131198763847351, 'w': 0.7560958098161884}]","[{'zh': '小船', 'rcs': 0.533439040184021, 'w': 0.6647207355631239}]",0.7108011196614502,5,4,螺丝,小船,0.7446698,0.82973105,0.78720045,0.43415058,0.2317743,0.33296245,,,,,
screw,sex,M-E+,,,0.09268292784690857,0.0,,0.07751278579235077,0.002659562276676297,19.0,0.0,,,,,,,1.398968978149822,5,3,螺丝,性,0.7446698,0.72243667,0.73355323,0.43415058,0.29370517,0.36392787,,,,,
screw,wood,M-E+,,,0.03414633497595787,0.0,,0.10577375441789627,0.031373027712106705,7.0,0.0,,,,,,,0.517960671925214,5,4,螺丝,林地,0.7446698,0.72057724,0.7326235,0.43415058,0.37188697,0.40301877,,,,,
screw,build,M-E+,,,0.014634151943027973,0.0,,0.14005571603775024,0.036306679248809814,3.0,0.0,,,,,,,1.0383881502539214,5,5,螺丝,创建,0.7446698,0.70196366,0.7233167,0.43415058,0.19492295,0.31453675,,,,,
seal,animal,M+E+,海豹,动物,0.0569620281457901,0.01621852070093155,,0.14345234632492065,0.08176404982805252,9.0,1.4758853912353516,0.2252060621976852,0.5035275816917419,0.5,0.5903541445732117,"[{'zh': '密封', 'rcs': 0.2454538196325302, 'w': 0.5}]","[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",1.1457086580354718,4,6,海豹,动物,0.7661048,0.84472525,0.80541503,0.29184505,0.6573555,0.47460026,,,,,
seal,letter,M+E+,密封,信件,0.05063290894031525,0.010075336322188377,,0.09270459413528442,0.06557092070579529,8.0,0.9974583387374878,0.2454538196325302,0.4592893123626709,0.5,0.39898332953453064,"[{'zh': '海豹', 'rcs': 0.2252060621976852, 'w': 0.5}]","[{'zh': '书信', 'rcs': 0.4381456077098846, 'w': 0.601016682430027}]",1.3466430079752263,4,6,海豹,书信,0.7661048,0.72047174,0.7432883,0.29184505,0.36632788,0.32908648,,,,,
seal,jar,M+E-,密封,罐子,0.0,0.015790361911058426,,0.05042066425085068,0.06929442286491394,0.0,1.5632457733154297,0.2454538196325302,0.5186755061149597,0.5,0.28422650694847107,"[{'zh': '海豹', 'rcs': 0.2252060621976852, 'w': 0.5}]","[{'zh': '缸', 'rcs': 0.3032687902450561, 'w': 0.28422651929244713}, {'zh': '坛子', 'rcs': 0.3367401957511902, 'w': 0.28422651929244713}, {'zh': '罐头', 'rcs': 0.4481330215930938, 'w': 0.0989784531646106}, {'zh': '罐', 'rcs': 0.4865182042121887, 'w': 0.04834198895804806}]",0.6716052692843313,4,3,海豹,缸,0.7661048,0.8230291,0.794567,0.29184505,0.22502257,0.25843382,,,,,
seal,plastic,M+E-,密封,塑料,0.0,0.012250247411429882,,0.06428353488445282,0.08716816455125809,0.0,1.2127745151519775,0.2454538196325302,0.5795463919639587,0.5,0.6063872575759888,"[{'zh': '海豹', 'rcs': 0.2252060621976852, 'w': 0.5}]","[{'zh': '塑料袋', 'rcs': 0.5784884095191956, 'w': 0.3936127258296985}]",1.4690157718560755,4,7,海豹,塑料,0.7661048,0.79986227,0.78298354,0.29184505,0.16726188,0.22955346,,,,,
seal,tin,M+E-,密封,罐头,0.0,0.010365767404437065,,0.035644859075546265,0.11370416730642319,0.0,1.026210904121399,0.2454538196325302,0.4464443325996399,0.5,0.6841406226158142,"[{'zh': '海豹', 'rcs': 0.2252060621976852, 'w': 0.5}]","[{'zh': '罐', 'rcs': 0.4581671953201294, 'w': 0.31585936959730054}]",0.607370085908224,4,3,海豹,罐头,0.7661048,0.723282,0.7446934,0.29184505,0.109165736,0.20050539,,,,,
seal,clap,M+E-,海豹,拍手,0.0,0.010356892831623554,,0.05624273791909218,0.07624640315771103,0.0,0.9424772262573242,0.2252060621976852,0.4243677258491516,0.5,0.6283181309700012,"[{'zh': '密封', 'rcs': 0.2454538196325302, 'w': 0.5}]","[{'zh': '掌声', 'rcs': 0.2383488267660141, 'w': 0.21367471416122688}, {'zh': '鼓掌', 'rcs': 0.2217157930135727, 'w': 0.1580071839977349}]",0.7553004599422338,4,4,海豹,拍手,0.7661048,0.6737505,0.71992767,0.29184505,0.63373077,0.46278793,,,,,
seal,singer,M-E+,,,0.03797468915581703,0.0,,0.07163266837596893,0.014499999582767487,6.0,0.0,,,,,,,0.9709853067608522,4,6,海豹,歌手,0.7661048,0.78461635,0.7753606,0.29184505,0.40966824,0.35075665,,,,,
seal,kiss,M-E+,,,0.025316454470157623,0.0,,0.07664059102535248,0.0040073697455227375,4.0,0.0,,,,,,,1.1471464059791463,4,4,海豹,接吻,0.7661048,0.7324997,0.74930227,0.29184505,0.42093036,0.3563877,,,,,
seal,rose,M-E+,,,0.01898733526468277,0.0,,0.04337619990110397,0.006326637696474791,3.0,0.0,,,,,,,0.736379312444279,4,4,海豹,玫瑰花,0.7661048,0.7911556,0.7786302,0.29184505,0.4733801,0.3826126,,,,,
seat,bus,M+E+,座位,公交车,0.02816900983452797,0.01505376398563385,,0.1406460851430893,0.07116000354290009,6.0,1.399999976158142,0.2295438349246978,0.3805991113185882,1.0,0.20000000298023224,[],"[{'zh': '公交', 'rcs': 0.415364146232605, 'w': 0.2}, {'zh': '巴士', 'rcs': 0.4735505282878876, 'w': 0.2}, {'zh': '大巴', 'rcs': 0.3957208693027496, 'w': 0.2}, {'zh': '公共汽车', 'rcs': 0.4373778700828552, 'w': 0.2}]",0.4990798970122019,4,3,座位,公交,0.62247914,0.82756907,0.7250241,0.023534125,0.2125342,0.11803416,,,,,
seat,movie,M+E-,座位,电影,0.0,0.032258063554763794,,0.04410000145435333,0.1784999966621399,0.0,3.0,0.2295438349246978,0.40373095870018,1.0,1.0,[],[],0.5700672612834421,4,5,座位,电影,0.62247914,0.75840205,0.6904406,0.023534125,0.6955069,0.3595205,,,,,
seat,subway,M+E-,座位,地铁,0.0,0.032258063554763794,,0.04194134846329689,0.3147999942302704,0.0,3.0,0.2295438349246978,0.4217494428157806,1.0,1.0,[],[],1.4528361856261094,4,6,座位,地铁,0.62247914,0.7617278,0.6921035,0.023534125,0.38268942,0.20311177,,,,,
seat,chair,M-E+,,,0.31924882531166077,0.0,,0.5195517539978027,0.022199999541044235,68.0,0.0,,,,,,,0.5788407060774904,4,5,座位,主持,0.62247914,0.45806354,0.54027134,0.023534125,0.02938048,0.026457302,,,,,
seat,pants,M-E+,,,0.03755868971347809,0.0,,0.1416216343641281,0.0048903231509029865,8.0,0.0,,,,,,,0.5159412384137663,4,5,座位,裤子,0.62247914,0.81233823,0.71740866,0.023534125,0.58007216,0.30180314,,,,,
seat,belt,M-E+,,,0.018779344856739044,0.0,,0.16214846074581146,0.009201553650200367,4.0,0.0,,,,,,,0.6445682781353218,4,4,座位,带,0.62247914,0.76060283,0.69154096,0.023534125,0.30838487,0.16595949,,,,,
seat,butt,M-E+,,,0.018779344856739044,0.0,,0.2541588246822357,0.03420000150799751,4.0,0.0,,,,,,,0.3872041819613354,4,4,座位,屁股,0.62247914,0.7246236,0.6735514,0.023534125,0.17101058,0.09727235,,,,,
section,separate,M+E+,区,区别,0.014492757618427277,0.012204961851239204,,0.1674649715423584,0.03686337545514107,3.0,1.1960861682891846,0.2429988384246826,0.2768154740333557,0.5288141369819641,0.2261827290058136,"[{'zh': '部分', 'rcs': 0.3100466728210449, 'w': 0.47118585496458226}]","[{'zh': '分别', 'rcs': 0.2088067531585693, 'w': 0.2261827240987605}, {'zh': '区分', 'rcs': 0.3231431543827057, 'w': 0.2261827240987605}, {'zh': '分散', 'rcs': 0.2384095788002014, 'w': 0.2261827240987605}, {'zh': '划分', 'rcs': 0.2730216085910797, 'w': 0.09526910360495794}]",0.5010090225276388,7,8,区,分别,0.7159278,0.70167327,0.70880055,0.60311866,0.3030503,0.45308447,,,,,
section,parish,M+E-,区,县,0.0,0.021584250032901764,,0.0525469109416008,0.25383079051971436,0.0,2.1152565479278564,0.2429988384246826,0.3617050051689148,0.5288141369819641,1.0,"[{'zh': '部分', 'rcs': 0.3100466728210449, 'w': 0.47118585496458226}]",[],1.3900930838422167,7,6,区,县,0.7159278,0.51917243,0.61755013,0.60311866,0.015119789,0.30911922,,,,,
section,several,M+E-,部分,一些,0.0,0.014724558219313622,,0.0586831271648407,0.1654333621263504,0.0,1.413557529449463,0.3100466728210449,0.2207914888858795,0.4711858630180359,1.0,"[{'zh': '区', 'rcs': 0.2429988384246826, 'w': 0.5288141450354178}]",[],0.2936676429228182,7,7,区,一些,0.7159278,0.5368346,0.62638116,0.60311866,0.05888039,0.33099952,,,,,
section,orange,M-E+,,,0.05314008891582489,0.0,,0.10480280220508575,0.0030565455090254545,11.0,0.0,,,,,,,1.4192021680558091,7,6,区,橙汁,0.7159278,0.818682,0.7673049,0.60311866,0.47633475,0.53972673,,,,,
semen,male,M+E+,精液,男性,0.05797101557254791,0.05050504952669144,,0.18174999952316284,0.2076999992132187,12.0,5.0,0.5923713445663452,0.3941675722599029,1.0,1.0,[],[],1.2989868672796303,5,4,精液,男性,0.7857134,0.7709186,0.778316,0.4718693,0.046534922,0.2592021,,,,,
semen,bloke,M+E-,精液,男人,0.0,0.06524281203746796,,0.054759372025728226,0.10162220150232315,0.0,6.459038257598877,0.5923713445663452,0.3848049640655517,1.0,0.7176709175109863,[],"[{'zh': '家伙', 'rcs': 0.4022364318370819, 'w': 0.28232908843550797}]",0.8473329030301494,5,5,精液,男人,0.7857134,0.68595093,0.73583215,0.4718693,0.14578894,0.30882913,,,,,
semen,jazz,M-E+,,,0.033816419541835785,0.0,,0.08434470742940903,0.0203000009059906,7.0,0.0,,,,,,,1.1338736460191328,5,4,精液,爵士,0.7857134,0.71124583,0.7484796,0.4718693,0.9212167,0.696543,,,,,
sense,reason,M+E+,理智,理性,0.016483519226312637,0.008754385635256767,,0.28563088178634644,0.046307194977998734,3.0,1.0155086517333984,0.429031491279602,0.388211190700531,0.18906347453594208,0.44760480523109436,"[{'zh': '意识', 'rcs': 0.4329077899456024, 'w': 0.22471026928967694}, {'zh': '意义', 'rcs': 0.4899434447288513, 'w': 0.21509219759672812}, {'zh': '含义', 'rcs': 0.3817503750324249, 'w': 0.188315351728636}, {'zh': '见识', 'rcs': 0.2988646924495697, 'w': 0.18281871141137265}]","[{'zh': '道理', 'rcs': 0.3630458116531372, 'w': 0.2331064171201749}, {'zh': '解释', 'rcs': 0.3559293448925018, 'w': 0.14900575156196805}, {'zh': '理由', 'rcs': 0.4292708337306976, 'w': 0.08922484281595579}, {'zh': '原因', 'rcs': 0.4028798937797546, 'w': 0.08105817248377807}]",0.8266925406297804,5,6,意识,理性,0.6707453,0.73526216,0.70300376,0.0694525,0.34642443,0.20793846,,,,,
sense,calm,M+E-,理智,冷静,0.0,0.010380757972598076,,0.02253481186926365,0.04974551871418953,0.0,1.2041679620742798,0.429031491279602,0.3833999037742615,0.18906347453594208,0.7076800465583801,"[{'zh': '意识', 'rcs': 0.4329077899456024, 'w': 0.22471026928967694}, {'zh': '意义', 'rcs': 0.4899434447288513, 'w': 0.21509219759672812}, {'zh': '含义', 'rcs': 0.3817503750324249, 'w': 0.188315351728636}, {'zh': '见识', 'rcs': 0.2988646924495697, 'w': 0.18281871141137265}]","[{'zh': '安静', 'rcs': 0.429021954536438, 'w': 0.2923199442047935}]",0.5681537160122306,5,4,意识,冷静,0.6707453,0.6380951,0.6544202,0.0694525,0.19123657,0.13034454,,,,,
sense,smell,M-E+,,,0.18131870031356812,0.0,,0.19061222672462463,0.0014419530052691698,33.0,0.0,,,,,,,1.050273817075995,5,5,意识,臭味,0.6707453,0.74013674,0.705441,0.0694525,0.16487122,0.117161855,,,,,
